"Le Petit Ney","Coffee shop","10 Avenue de la Porte de Montmartre, Paris","10 Av. de la Prte de Montmartre, 75018 Paris, France","http://lepetitney.fr/","01 42 62 00 00","['Monday: Closed', 'Tuesday: 11:30\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Wednesday: 11:30\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Thursday: 11:30\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Friday: 11:30\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Saturday: 11:00\\u202fAM\\u2009–\\u200911:00\\u202fPM', 'Sunday: Closed']","Fantastic with very helpful staff thank you; Top; A supportive place with a warm atmosphere. The cuisine is simple but tasty and the people are very kind. A place that reconciles with humanity.; Very interesting visit to the Blémont district with a guide from Petit Ney who told us lots of unexpected anecdotes about the history of the district.; An atmosphere that is both simple and exciting, great encounters and a brilliant storytelling show: a great journey in all dimensions!!!","75018","LeP_75018_37","Co-75018","kfgo6075","kfgo6075_38"
"Le passage à niveau","Restaurant","2A Rue de l'Ourcq, Paris","2A Rue de l'Ourcq, 75019 Paris, France","Site web non disponible","01 42 00 33 72","['Monday: 6:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Tuesday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Wednesday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Thursday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Friday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Saturday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM', 'Sunday: 12:00\\u202fPM\\u2009–\\u200912:00\\u202fAM']","The food is okay and tasty, although I was not convinced by some combinations. The service is nice and the staff is quite friendly and nice, and the pace is quite good considering the number of seats that they have. An outdoor area is available and is not far from the metro line. The wine is good; Great healthy food! The vegetables had that great grandmother farm taste and the place has a great atmosphere. A very nice terrace and good background music to enjoy a great meal.; A little hidden gem in the bissyness of the east of the city\
Great food and a nice selection on the menu\
Portions are large and very well priced,\
Will visit again when I am back in Paris\
Also has a nice terrace and bright seating area inside; Super cool place, super service and the food was good. Large selection of dishes and good selection of wine as well.\
Highly recommended; Had some time to kill before attending a concert, we found this spot nearby and I'm so glad we did! We went right around 5:30 and basically had the whole place to ourselves. But it was still a fun and lively atmosphere with staff and guests mingling, it made it feel cozy. I know if I lived in Paris I would come to this place often! We had the Thai Salad dish, the House Tzatziki and the Grilled Halloumi with a basket of bread. We each had a cocktail and our bill was still under 50 euro! Can't beat that!!! Everything was delicious, not a crumb left at the end of the meal. If you find yourself in the area, you must try!","75019","Lep_75019_55","Re-75019","kfgo6075","kfgo6075_56"
"Les Enfants Rouges","Food Market","9 Rue de Beauce, Paris","9 Rue de Beauce, 75003 Paris, France","https://les-enfants-rouges-paris.fr/fr","01 48 87 80 61","['Monday: 12:00\\u2009–\\u20092:00\\u202fPM, 7:00\\u2009–\\u200910:00\\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 7:00\\u2009–\\u200910:00\\u202fPM', 'Friday: 12:00\\u2009–\\u20092:00\\u202fPM, 7:00\\u2009–\\u200910:00\\u202fPM', 'Saturday: 12:00\\u2009–\\u20092:00\\u202fPM, 7:00\\u2009–\\u200910:00\\u202fPM', 'Sunday: 12:00\\u2009–\\u20092:00\\u202fPM, 7:00\\u2009–\\u200910:00\\u202fPM']","This is a cozy little, very compact restaurant in a busy little street of Paris. The food (in my opinion) is good but did not blow my mind nor did I have a gastronomical experience. Its just one of those places that gets popular I guess. The restaurant is really compact and space is scarce to move around. The service is very good, attentive, helpful and prompt. The five stars are for the great service really and not so much for the food - I have had better. Reservations are required in advance as it gets busy. It seems overpriced to me.; Our second time in Les Enfants Rouges was interesting. Definitely reserve your table in advance, the place is packed. Cozy atmosphere. Staff is super nice. Best dish-desert. Both Pavlova and Cheese cake were superb. Lamb chops were delicious. Neither of the entries deserve a mention, thus 4 stars.; Definitely a 5-star and particularly at the reasonable price. Dishes from Les Enfants Rouge and chef-patron Daï Shinozuka. He takes classic French ingredients and adds Japanese flair. Each dish worked well with balanced, nuanced flavours that excited the palate. The rum baba is the best in the world. With one bottle of wine, the cost was just under €100 a head.\
The first time we came was about ten years ago. Standards have not dropped and its popularity is understandable - so book in advance. Five stars! (And the service was good too.); A must stop by place if you’re in Paris. Modern French cuisine, with a Japanese twist. Everything was absolutely delicious, and the dishes were art pieces. Very friendly staff and cozy atmosphere. Reservation recommended! Great selection of drinks including Japanese cocktails and sake ; Blown away by the quality of the lunch course, especially compared to the price. This place at least deserves a bib gourmand imho. The grapefruit lychee dessert was such an ideal assembly of tart, crisp, and sweet - and the textures! All very interesting flavour combinations from both Japanese and French influences. Highly recommended!","75003","Les_75003_52","Fo-75003","kfgo6075","kfgo6075_53"
"Les Fils à Maman","Restaurant","9 bis Rue Geoffroy-Marie","9 bis Rue Geoffroy-Marie","Site web non disponible","Numéro non disponible","Horaires non disponibles","Once a month on a Friday, this restaurant near the Grands Boulevards hosts a \"Parents' Dinner,\" during which entertainers take care of the children! You can enjoy the delicious homemade cuisine at Les Fils à Maman in peace, while the kids have fun without getting bored at the grown-ups' table.","75009","Les_75009_61","Re-75009","kfgo6075","kfgo6075_62"
"Les Niçois","Restaurant","7 Rue Lacharrière, Paris","7 Rue Lacharrière, 75011 Paris, France","http://www.lesnicois.com/","09 84 16 55 03","['Monday: Closed', 'Tuesday: 6:30\\u202fPM\\u2009–\\u20091:30\\u202fAM', 'Wednesday: 6:30\\u202fPM\\u2009–\\u20091:30\\u202fAM', 'Thursday: 6:30\\u202fPM\\u2009–\\u20092:00\\u202fAM', 'Friday: 6:30\\u202fPM\\u2009–\\u20092:00\\u202fAM', 'Saturday: 6:30\\u202fPM\\u2009–\\u20092:00\\u202fAM', 'Sunday: Closed']","We found this place randomly and it was a nice surprise\
Great staff, good food and beer with a reasonable price\
Definitely recommend; A mediocre food, combine but a worse service ever, a nasty woman, who refused t serve my table based on her mood. Menu  eclectic not original neither interesting, Overprice and not worth a penny, is a pity they waste such a good location; Quite unusual place, with a real pétanque playground and table soccer board game in the basement. The food is nice for lunch, and prices are reasonable. The waiters' kindness and waiting time are greatly varying. For 16 euros, you get a 2 course set (entry + main dish or main dish + desert), with quite good, nice and fresh food, well cooked and well presented. Soups are way too salty though. The interior design is based on French southern style, the city of Nice especially. The window-roof makes the place quite bright.; Good place for brunch but also tapas in the evening. Chill place, very friendly staff, tasty food. Highly recommended for a nice evening with friends (you can play the typical french \"Pétanque\" downstairs) or for couples. Will definitely go again !; Small but rather cozy place. Service was good. Food was decent and a really good price for lunch set (according to Paris standards). I paid 16 euros for an appetizer and a main course. They also have a sand pit for petanque and a foosball table downstairs.","75011","Les_75011_43","Re-75011","kfgo6075","kfgo6075_44"
"Les Pépites, maison d'artisans - Restaurant Paris 15","Restaurant","43 Boulevard Garibaldi, Paris","43 Bd Garibaldi, 75015 Paris, France","https://lespepitesparis.fr/fr","09 54 04 04 80","['Monday: 10:00\\u202fAM\\u2009–\\u20093:00\\u202fPM', 'Tuesday: 10:00\\u202fAM\\u2009–\\u20093:00\\u202fPM', 'Wednesday: 10:00\\u202fAM\\u2009–\\u200910:00\\u202fPM', 'Thursday: 10:00\\u202fAM\\u2009–\\u200910:00\\u202fPM', 'Friday: 10:00\\u202fAM\\u2009–\\u200910:00\\u202fPM', 'Saturday: 10:00\\u202fAM\\u2009–\\u200910:00\\u202fPM', 'Sunday: 10:00\\u202fAM\\u2009–\\u20096:00\\u202fPM']","Les Pépites, Maison d'Artisans is a fantastic spot for a satisfying lunch. I visited during lunchtime and was immediately greeted by the friendly owner and waiter, who made me feel welcome. The atmosphere was relaxed and inviting, perfect for a midday break.\
\
For lunch, I enjoyed a Grilled Cheese Pastrami, an omelette, and a tartlette for dessert. The Grilled Cheese Pastrami was delicious, with the perfect combination of melted cheese and flavorful pastrami. The omelette was light and fluffy, just right for a lunchtime dish. The tartlette was a delightful way to finish the meal, with its balanced sweetness and fresh ingredients.\
\
I reserved my table through TheFork and received a 20% discount, which was a great bonus. Overall, Les Pépites offers excellent food and warm service, making it an ideal choice for lunch in Paris. Highly recommended!; Amazing brunch! One of my favorite restaurants in Paris. Amazing quality, good food and they are really friendly. 100% recommended; Really beautiful rooms to hire, expat friendly. Very warm welcome and excellent food and drinks. There's always something exciting going on here so you have to keep an eye out not to miss anything. Parking is really good here too.; Very kind staff and also good foods.\
It seems that they are selling the eco-friendly products.\
The taste of pasta isn’t strong, rather a little bit weak but I like that.; Amazing Brunch !!! (Check my insta food account @_takeyourseat_ ) ","75015","Les_75015_30","Re-75015","kfgo6075","kfgo6075_31"
"LES TRIPLETTES DE BELLEVILLE","Restaurant","102 Boulevard de Belleville, Paris","102 Bd de Belleville, 75020 Paris, France","https://www.triplettesbelleville.fr/","01 43 15 09 54","['Monday: 8:00\\u202fAM\\u2009–\\u200912:00\\u202fAM', 'Tuesday: 8:00\\u202fAM\\u2009–\\u20092:00\\u202fAM', 'Wednesday: 8:00\\u202fAM\\u2009–\\u20092:00\\u202fAM', 'Thursday: 8:00\\u202fAM\\u2009–\\u20092:00\\u202fAM', 'Friday: 8:00\\u202fAM\\u2009–\\u20092:00\\u202fAM', 'Saturday: 9:00\\u202fAM\\u2009–\\u20092:00\\u202fAM', 'Sunday: 9:00\\u202fAM\\u2009–\\u200912:00\\u202fAM']","Okay. I just arrived in Paris after being in Italy for 2 weeks, and this was honestly better than anything I had there! Don’t tell Italy, but this place is sooo good. I had the coquillettes pasta with ham. They use truffle gouda and it’s to die for! I ate the whole thing. Finished it with the chocolate cake. The server Juliette was very kind to me and gave me recommendations for things to do while I’m in Paris. Highly recommend! ; Went here for breakfast. The design looked quite cool and the food was pretty good but we noticed a lot of mouse / rat droppings on the sofa and and on the counters which put us off a lot also the toilet wasn't nice and didn't have any soap which didn't help with the cleanliness feeling.; The breakfast menu consisting of a hot drink, croissant, and fresh orange juice was great. Especially the croissant that was just fresh out of the issue. While the cafe au lait was delicious, the peppermint tea consisted of fresh mint leaves and a bag of green tea. This wasn't great for people who order mint tea specifically because they don't enjoy green tea.; Had a lovely time here. Two friends and I ordered a menu (Formule) and they took a bit too long. They forgot my starter and brought it after the main dish which was messed up too; the steak was half-raw when I like it done. So to compensate, they gave me free desert and only charged me for one dish. Altogether I really appreciate this gesture and I would return.; We came here for lunch. We sat over 5 minutes to get our menue. We then walked in and asked for it. We got two menues, one normal and one for the special lunch offer. Then had to wait 10 more minutes for the waiter to come get our order....\
\
One of my friends wanted food from normal menue, water then says \"no, we only serve from the \"lunch\" menue.\" So why did you give us both menues??\
\
They only had three alternatives for lunch meal. Since she had to pick one she then ask if she could then have her food without the saus. The waiter say \"no\" it pre-made.\
\
They showed no will to meet our wishes. Waiter then gets angry that we are asking them to make adjustment to the food and gets an attitude, raises his voice and looks angry. Since she can not have her meal with the sauce, so if they can not do this they loos all three costumers. But he does not care. We left. Would never go back. Bad costumer service","75020","LES_75020_26","Re-75020","kfgo6075","kfgo6075_27"
"LES FARFADETS PARIS","Restaurant","295 Rue des Pyrénées, Paris","295 Rue des Pyrénées, 75020 Paris, France","http://lesfarfadetsparis.com/","01 43 66 33 25","['Monday: 7:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Tuesday: 7:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Wednesday: 7:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Thursday: 7:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Friday: 7:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Their salads are fantastic whether you're vegetarian or not!; Very good and cheap food. Friendly staff; ; I had a sandwich and a salmon quiche.\
the sandwich was good, but the bread seemed industrial to me.\
\
Likewise, for the quiche: bad surprise I came across a bacon quiche when I had ordered a salmon one... a slight disappointment especially since the quiche dough was much too soft to have taken out of the oven.; Having been faithful almost every day I can guarantee you that this place is just great, varied products and very, very good! I'm going to miss the leprechaun! Your former neighbor ","75020","LES_75020_9","Re-75020","kfgo6075","kfgo6075_10"
"Little Apple","Restaurant","27 Rue de Saintonge, Paris","27 Rue de Saintonge, 75003 Paris, France","http://little-apple.fr/","09 83 51 24 84","['Monday: 11:45\\u202fAM\\u2009–\\u20092:30\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Tuesday: 11:45\\u202fAM\\u2009–\\u20092:30\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Wednesday: 11:45\\u202fAM\\u2009–\\u20092:30\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Thursday: 11:45\\u202fAM\\u2009–\\u20092:30\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Friday: 11:45\\u202fAM\\u2009–\\u20092:30\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Saturday: 11:45\\u202fAM\\u2009–\\u20094:00\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM', 'Sunday: 11:45\\u202fAM\\u2009–\\u20094:00\\u202fPM, 6:30\\u2009–\\u200910:45\\u202fPM']","Soooo good!!!! Rarely leave reviews, but delicious! Highly recommend the beef smash tacos, but the bacon and the blue cheese & fig burgers were enjoyed by the party too. Best burgers we've had in Europe. The main guy (owner?) speaks beautiful English. Go here, you won't be disappointed!; Absolutely amazing!! I m living in Paris and I have never had an amazing burger  and atmosphere ever before here. I will definitely come back again. This is must go place in Paris; Fantastic restaurant! The atmosphere is cozy and welcoming, with comfortable seating and tasteful decor. The staff are friendly, knowledgeable, and eager to make sure that you have an enjoyable experience.\
\
But the real star of the show here is the burgers. They are simply outstanding. The patties are juicy and flavorful, cooked to perfection with just the right amount of seasoning. The buns are soft and pillowy, providing the perfect base for the toppings, which are fresh and high-quality.\
Also my 3yo loves to eat there ️; Favorite place. We go there every week end. Few people know that but they added Tacos at the menu and they are just amazing and so healthy. Burgers are the best in town and salads are perfect too.; The place is located in one of the coolest areas!!\
We were able to book the table inside but at the Terrace.. so in between and it was the best choice!!\
The owner and the servers greeted us with big smiles and showed us our tables!!\
They suggested to order three different entrees as all of them had great taste!!!\
After that we ordered the main dish, burger!!\
On great thing was they had vegetarian burger and they also had beyond meat options!!\
The size of the burger is perfect and its very well made!! The burger and the entree were accompanied by a bio wine which was super good in taste and perfectly going well with the burger!!\
In the end we ordered desserts, which again surpassed our expectations!!\
The owner was so nice that he offered some fries and a glass of champagne!!\
I would definitely recommend this place to everyone looking for either an apero or a nice dinner!!\
I am definitely gonna visit again super soon!!\
Can't wait for the truffe Mac n cheese aranchini️","75003","Litt_75003_56","Re-75003","kfgo6075","kfgo6075_57"
"Little Babel","Restaurant","10 Rue Saint-Paul, Paris","10 Rue Saint-Paul, 75004 Paris, France","https://www.littlebabel.fr/","09 51 97 16 38","['Monday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM', 'Tuesday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM', 'Wednesday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM', 'Thursday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM', 'Friday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM', 'Saturday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:30\\u202fPM', 'Sunday: 12:00\\u2009–\\u20093:00\\u202fPM, 7:00\\u2009–\\u200911:00\\u202fPM']","Visited twice while I was in Paris.\
\
Service is some of the best I received while in Paris. Very welcoming and friendly. Great atmosphere and decor. And most importantly a lot of effort and love goes into their food.\
Would recommend!; The food was absolutely delicious and we can confidently call it one of the best pizzas we’ve ever eaten. The service was supreme and the atmosphere was cozy. We 100 percent recommend this place and would come back every time!!\
merci beaucoup; Absolutely the best pizza we have ever eaten!  We are from Connecticut which is viewed as having the best pizza in the USA and this totally tops it!  Perfectly delicious!; Nestled in the heart of Paris, Little Babel Pizza is a culinary treasure. This quaint establishment, though small in size, delivers a gastronomic experience that is both delightful and memorable. Their pizza, crafted with a perfect blend of flavors and cooked to crispy perfection, stands out as a must-try for any food lover. But the delights don’t end there – their pasta and spaghetti dishes are equally commendable, each plate offering a taste of authentic Italian cuisine.\
\
What makes Little Babel Pizza truly special is the worthiness of the wait. Each dish is prepared with care, ensuring that every bite is a testament to their dedication to quality and taste. To top off the dining experience, their coffee is exceptional – rich in flavor and the perfect endnote to a satisfying meal. Little Babel Pizza is more than just a restaurant; it’s an experience that encapsulates the essence of Parisian charm and culinary excellence.; AWESOME PIZZA!!! This is most likely the best pizza in Paris! We have been all over Italy and this is right up there with the best pizza in Italy. In a quiet cozy part of the city. The owners are super nice and fun! Its a must go to!","75004","Litt_75004_21","Re-75004","kfgo6075","kfgo6075_22"
"Little Parmentier","Restaurant","86 Avenue Parmentier, Paris","86 Ave Parmentier, 75011 Paris, France","Site web non disponible","09 54 46 44 45","['Monday: 11:30\\u202fAM\\u2009–\\u20093:00\\u202fPM, 6:30\\u2009–\\u200911:00\\u202fPM', 'Tuesday: 11:30\\u202fAM\\u2009–\\u20093:00\\u202fPM, 6:30\\u2009–\\u200911:00\\u202fPM', 'Wednesday: Closed', 'Thursday: 11:30\\u202fAM\\u2009–\\u20093:00\\u202fPM, 6:30\\u2009–\\u200911:00\\u202fPM', 'Friday: 11:30\\u202fAM\\u2009–\\u20093:00\\u202fPM, 6:30\\u2009–\\u200911:00\\u202fPM', 'Saturday: 11:30\\u202fAM\\u2009–\\u20094:00\\u202fPM, 6:30\\u2009–\\u200911:00\\u202fPM', 'Sunday: Closed']","I had the fish and chips and my wife had the Carnard.  Food was delicious but I am going to echo what others have said, the owner is super friendly, warm and welcoming.  I would gladly come back based on that alone.  Highly recommended for both food and atmosphere.; Am not sure I went to the right Little Parmentier if all the reviews are true!\
The steak was rubbery, the salad was manky and the small glass of red was €7. A real tourist trap! I shouldn't have entered when I saw the place completely empty!\
Serves me right for placing my trust in these reviews!; Our first dinner experience in Paris and it was wonderful. The gentleman that was front of house was so nice and helpful. Food itself was also wonderful, cook on the beef was absolutely perfect.; The food is  very good and familiar.\
The boss is nice and friendly and the ambiance is calm and relaxed...\
The prices are moderate and we can choose some good artisanal beers. We feel at home!; One of the best restaurants in Paris","75011","Litt_75011_44","Re-75011","kfgo6075","kfgo6075_45"
"Mignon Café","Coffee shop","67 Rue Caulaincourt, Paris","67 Rue Caulaincourt, 75018 Paris, France","Site web non disponible","09 83 38 72 48","['Monday: 8:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Tuesday: 8:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Wednesday: 8:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Thursday: 8:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Friday: 8:30\\u202fAM\\u2009–\\u20095:00\\u202fPM', 'Saturday: 9:30\\u202fAM\\u2009–\\u20096:00\\u202fPM', 'Sunday: 9:30\\u202fAM\\u2009–\\u20096:00\\u202fPM']","Oh my god, the food here is so good!! The 25€ brunch is well worth it. Incredible value. I had the house lemonade, a latté, the avocado tartine, the overnight porridge (a lovely delicate mixture of soaked oats, chia seed and fresh fruit), and a slice of apple caramel cake to finish. The cake was the highlight, though everything was delish. The waitress told me that everything is handmade, and you can definitely taste that in the food.; So delicious - the flavors of the avocado toast with sesame sprinkle all over!! And the pesto was incredible. The eggs - boiled on top of the toast or salad - very fresh and yummy!! We loved the waffle with fruit and enjoyed the juices - Fresh squeezed Ginger, Carrot, Lemon. Apple, Ginger, Lemon..and more!!! Great prices and super friendly staff.; The best brunch I’ve ever had! Ok, to be honest, I haven’t had many brunches in my life so far… and it was my first time in Paris as well. But it was so delicious I don’t know if anything can be better… freshly squeezed orange juice - great taste, not acidic, superb pro matcha, overnight porridge I never thought could be so special, extraordinary avocado toast (of those I’ve had quite a lot, so trust me that this one was top notch), and waffle, the waffle!!! with salted caramel… oh my mouth, stomach, eyes, everything, so happy, super full for 25€… I didn’t eat until dinner… Merci!!! I need to learn French!; Great carrot cake.\
Coffee, really not good at all. I had a coffee earlier the day at the excellent Casa (specialty coffee Paris XII).\
Well, the contrast was sad.\
\
Also we waited about ten minutes with few clients for our drinks and the waitress mixed up the cakes also.\
\
Improve the coffee and service and you'll improve your rating.; Small but lovely place. Very nice service, great selection of food, coffee and tea. Coffee comes with a choice of plant-based milk if you prefer a vegan option.\
\
We had the chai and coffee latte, and a granola, which was awesome. The bowls and toasts looked awesome, too.\
\
Can recommend!","75018","Mign_75018_34","Co-75018","kfgo6075","kfgo6075_35"
"Pelit Déjeuner Brunch","Restaurant","102 Rue du Cherche-Midi, Paris","102 Rue du Cherche-Midi, 75006 Paris, France","Site web non disponible","Numéro non disponible","Horaires non disponibles","Unknown","75006","Peli_75006_41","Re-75006","kfgo6075","kfgo6075_42"
"Petite Forêt","Coffee shop","10 Rue Laure Diebold, Paris","10 Rue Laure Diebold, 75008 Paris, France","http://www.petiteforet.com/","09 75 56 63 15","['Monday: 10:00\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Tuesday: 10:00\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Wednesday: 10:00\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Thursday: 10:00\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Friday: 10:00\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Saturday: 9:30\\u202fAM\\u2009–\\u20096:30\\u202fPM', 'Sunday: Closed']","So happy to have found this wonderful, much needed, welcoming space for moms and babies in the middle of the hectic (not always child-friendly) city of Paris. Lots of room, clean space, friendly staff, cute children’s products. And the coffee is always great!!! I also cannot wait to try the classes once my baby is a bit older. Thank you for creating this haven for parents and kids!!!; The perfect cafe if you're in central Paris with small children. Gives the children a chance to run around, play, relax with books and enjoy a meal. Staff very friendly. The menu is a little limited for savoury meals.; Great little cafe if you have little ones. The staff are incredibly friendly! The coffee was good and the food was fantastic. We had a salad and a pesto pasta, while our 1-year-old loved the tomato pasta. The baby change and bathroom facilities are great, especially for kids.; There's no other place like Petite Forêt in Paris. Kids and families are not only welcome but it's a paradise, especially made for them. You can enjoy a hot (!) drink and a cake with delicious berries while the little ones play with the many beautiful and high quality, wooden toys, books etc. There're several stokke highchairs with different seats (yes, infant seats as well!) to make it more comfortable for everyone, playmat for the littlest, lots of space for the kiddos to play and move around, proper parking space for the pushchairs, delicious tea, coffee and cakes on the (expanding) menu, healthy snack and drinks for the children and honestly, I could just keep going on. The founders, Laura and Kaja are very kind and attentive who created the most amazing place for families. Did I mention  there's a bf pillow, changing table, several children's size toilets, all in a beautiful, clean and hygienic bathroom? Seriously, the list goes on.; I had the luck to find this lovely café just after they opened. Inside it’s spacious and full of light, and very family/child friendly. I enjoyed the small touches, like how pretty all of their ceramics (plates/bowls/cups) are. Both my latte and cinnamon brioche were delicious. I’m curious to see what kind of ateliers they will offer in the future - I’ll definitely be back!","75008","Peti_75008_4","Co-75008","kfgo6075","kfgo6075_5"
"Restaurant Discovery Food","Restaurant","43 Rue Popincourt, Paris","43 Rue Popincourt, 75011 Paris, France","https://www.facebook.com/Discoveryfoodparis/","01 83 06 66 45","['Monday: 11:30\\u202fAM\\u2009–\\u20094:30\\u202fPM', 'Tuesday: 10:30\\u202fAM\\u2009–\\u20094:30\\u202fPM', 'Wednesday: 10:30\\u202fAM\\u2009–\\u20094:30\\u202fPM', 'Thursday: 10:30\\u202fAM\\u2009–\\u20094:30\\u202fPM', 'Friday: 10:30\\u202fAM\\u2009–\\u20093:30\\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","I came here excited to try their food, but once I began ordering that changed (I’m only visiting so my French is very little) tried to order what I could In French and the rest id point, the lady was so rude mumbling under her breath like “you don’t speak French” very rudely which I understood Because I understand French. I so No, sorry. I continued to order and she continued to be very rude to me, so I just Left. Just because you feel miserable doesn’t mean you have to treat others horribly.; By far the best food place!! Here you can get freshly prepared dishes at fair prices. If you are looking for a delicious and healthy lunch, this restaurant is the best in the area. Moreover, the staff is super friendly!; It looks beautiful and tastes good. The seating is so small and it's crowded as there were only 2 people trying to do everything. Great service though. I bought a sandwich which tasted good. I'll try visiting again !; Finally a restaurant that understands what we really need in Paris!\
Being able to eat a balanced diet, with a wide choice, for a reasonable price!\
Thanks to the managers, the atmosphere is very pleasant and intimate, I recommend!\
\
@LVS.kid; Excellent place, I highly recommend! Thank you to the very friendly and helpful duo of ladies who received us.","75011","Rest_75011_10","Re-75011","kfgo6075","kfgo6075_11"
"ROND - Sarrazin et Calvados -","Restaurant","21 Rue du Transvaal, Paris","21 Rue du Transvaal, 75020 Paris, France","Site web non disponible","09 87 58 75 06","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 12:00\\u2009–\\u200910:30\\u202fPM', 'Thursday: 12:00\\u2009–\\u200910:30\\u202fPM', 'Friday: 12:00\\u2009–\\u200910:30\\u202fPM', 'Saturday: 12:00\\u2009–\\u200910:30\\u202fPM', 'Sunday: 12:00\\u2009–\\u20094:00\\u202fPM']","Some of the best pancakes I’ve had in my life - both sweet and sour! Simply delicious. The staff was super kind, and the place has its own vibe. Love it!; Supremely scrumptious galette and crepes!! Tucked away from the hectiness of Paris, the neighborhood is so serene and the crepes super decadent; Not exactly a road trip into Transvaal but still just as worth it were so ! Eclectic dining experience made of home made and genuine products accompanied by Cidre Bio AOC . Everything up to expectations it is definitely a parisian creperie \"hors normes\" and worth the attention of every food lover tourist or resident. Was our second time and will come back for sure. Strangely no tomatoes in any receipe which questions my taste for Complète  tomate-oeuf-fromage  prices on top quite moderate. Outdoor tables available seasonly.; Cute little place with homemade Bretagne crêpes. The food and cider were amazing.\
Around lunch time it got very busy and a bit stressful to eat next to the passing waiters,  but overall it was worth it and I'd go back ; I've had a few crepes and galettes in my time, and these are the best I've ever had!\
This place is off the beaten track... not the kind of place you'd stumble across. It was kindly recommended to us by our host, when staying at a nearby apartment. And what a great recommendation it was!\
A lovely little restaurant with a great atmosphere.\
The staff were really friendly and helpful, and very accommodating of our less-than-brilliant French.\
There's a good selection of French cidre, which is always a good thing.\
And the food was perfect. I had the Bosrobert galette (sausage, egg etc) then the Mi Choco crepe (both pictured).\
I hope we'll return to Belleville one day, and if we do, we will head straight to this place!","75020","ROND_75020_40","Re-75020","kfgo6075","kfgo6075_41"
