name,rating,user_ratings_total,reviews
Nopa,4.5,2794.0,"['A thoroughly enjoyable evening with great service and great wines. Wide variety of wines are available, have a chat with the wine director to find something to your liking. Halibut crudo was excellent, and warm goat cheese paired well with the crouton bread. Nopa burger was juicy and thick, on delicious buns. Fries went well with ketchup and creamy avocado garlic dip. Portions are generous.', 'Highly recommended. Vibrant atmosphere, knowledgeable service, well executed dishes, and inventive cocktails. The pork chop and the stracciatella starter were mind blowing. Pro tip: the mains are large so consider sharing between two. Great for a date or a good dinner with friends. It’s noisy so probably no first dates. Attire smart casual. Get a cab as it’s hard to park nearby.', ""This place is usually very crowded and we were lucky to get a table through our friends. They have delicious food and excellent service. The venue has good vibe, but it's very loud and we feel we had to raise our voice to just talk across the table."", 'Went to celebrate a friend’s birthday. We had not been to Nopa in years and it wasn’t as good as we remember. The cocktails were great but we didn’t feel the food was worth the price this round. The service is great. It is a loud place, so not recommended for a quiet romantic style meal.\nWe started with the Focaccia which was the best item we ordered. The moroccan spiced fried chicken didn’t work for us and the burger was disappointing for $28.', 'This place is extraordinary. The chef creates a new menu every day with different updates. The drinks are also delicious. But the bread with the goat cheese dip, woooooffff mama mía! It’s a most! The staff is really helpful to accommodate you and your party but you better get a reservation if you want to seat fast, the wait can be a little tricky. I hope you enjoy this place!']"
House of Prime Rib,4.7,6250.0,"['I recently dined here for a 9pm reservation—definitely recommend booking far in advance if you’re aiming for a 5-7pm spot, as those seem to fill up quickly. When we arrived, our table was ready and we were seated right away, which was a great start. The restaurant was clean and well-presented throughout our visit.\n\nFood-wise, the salad was a standout—it was honestly the best restaurant salad I’ve ever had. The staff spun and tossed it right in front of us, which was a nice touch. For my main course, I had the house prime rib, and it was juicy and well-cooked, though it didn’t completely wow me. My sides, creamed corn and mashed potatoes with gravy, were solid accompaniments. We also had a bottle of the house wine, which paired nicely with our meal.\n\nThe restaurant has a full bar, but our server didn’t mention this to us—we only found out by overhearing another waiter tell a nearby table. It would have been nice if that had been communicated better. However, everyone we interacted with was incredibly friendly, which made the experience enjoyable.\n\nThe ambiance had its ups and downs. It felt a bit louder than I’d expect for a higher-end restaurant, especially when we first walked in, but it settled down as the evening went on. It’s a great spot for a dinner date, with a cozy atmosphere once things quiet down.\n\nOverall, I came in with high expectations after reading other reviews and hearing great things, but while the experience was good, it left me wanting a bit more. It’s a solid choice, just not quite as magical as I had hoped.', 'Worth every penny!!! Make sure to book reservations far far in advance. Service was wonderful but the food was even better. Definitely in our top 5 meals of all time. Salad was great with a super fun presentation. For the sides we tried the creamed spinach and the creamed corn. Creamed corn was good, but that creamed spinach was amazing! Had no idea creamed spinach could taste like that. Best piece of prime rib we’ve ever eaten hands down. They do one thing and they do that one thing well! Atmosphere was really fun. Cool to see them cutting your meat. There was several birthdays that night and everyone in the room sang. We also ended up chatting with the parties to either side of us and they were great too. If you go to San Francisco you need to go here.', 'Overall very good experience at the House of Prime Rib. Food and service were excellent. Our party had the standard (House of Prime Rib) cut and the bigger (King Henry VIII) cut. They will sear the bigger cut upon request- tasted great! Meal came with salad, potato, Yorkshire Pudding and creamed spinach.\n\nOnly issue was that it was loud in the restaurant, which made it difficult to carry on a conversation.', ""We celebrated my son's birthday at the House of Prime Rib, and it was wonderful. The service was outstanding, making our special occasion feel even more exceptional. The prime rib was delicious—perfectly cooked and full of flavor. A big thank you to the staff for such attentive service. Highly recommend for a memorable dining experience!"", 'My boyfriend brought me here for my birthday dinner and it was an amazing dining experience!\n\nFood: LOVE the salad. Really wanna learn the recipe of the dressing. City cut is already big enough of a portion for me. I heard afterwards that we can actually get another same dish for free but we didn’t know it at the moment.\nThe rib is fresh and juicy. I ordered medium rare with baked potato, and cream spinach. Perfect combo! I prefer the original gravy instead of the sauce they offered.\n\nService: the staff is very friendly and warm. They served multiple tables so sometimes it’s hard to get their attention when they’re serving the salad, which is freshly made at table side.\n\nAmbiance: the seats deep in the restaurant has a more traditional formal dining vibe and as well as the round tables. The lighting adds more ambiance too.']"
Wayfare Tavern,4.5,2618.0,"[""I first visited Wayfare Tavern in 2019 while in San Francisco for work, and it quickly became a favorite. Conveniently located just two blocks from the iconic Transamerica Pyramid, this charming restaurant offers a unique glimpse into the city’s rich culinary history, with its menu inspired by the early 1900s restaurant scene.\n\nSince that first visit, I’ve made it a point to return whenever I’m in town. Wayfare Tavern consistently delivers exceptional American cuisine with a modern twist. My personal favorites include the perfectly crispy Organic Fried Chicken and the mouthwatering Tavern Burger—both must-try dishes.\n\nThe atmosphere is warm and inviting, with dim lighting that adds a cozy, intimate vibe, whether you're sitting at the bar solo or enjoying a meal with friends. The service is consistently attentive, enhancing the overall dining experience.\n\nWith its two floors of seating, Wayfare Tavern provides both a lively bar and a more relaxed dining area. However, I highly recommend making a reservation in advance, as the restaurant can get quite busy, especially during peak hours.\n\nIf you're looking for a memorable dining experience in San Francisco, Wayfare Tavern is a fantastic choice."", 'Iconic San Francisco! This cozy little restaurant oozes with ambiance. Think warm wood, a staircase at the entrance, rich colored fabrics, and I haven’t even gotten to the food. You’ll need a reservation. We were extremely late for ours so we had to sit at the little bar upstairs. It would have been beyond perfect if the barstools had had backs. There is something on the menu for everyone. Fish, seafood, chicken, beef, vegetarian, all are options. Notice the rolls so hot they emit steam when you break them apart. They are kind of like a fluffy sourdough. Very important: leave room for dessert. Even if you just had the steamy rolls and dessert, your life would be complete. The service was great!', ""Went on a Saturday night.  Great lively atmosphere.  Nice decor, wood and brass.  Counter seating at the bar and in front of open kitchen.  We sat upstairs and it was a bit warm and loud... Couple of overly loud people who thought screaming at the person across the table was necessary.  We ordered a lemon drop martini and a Moscow mule.  Both were very good.  For dinner we had the fried chicken and burrata whipped potatoes... Both were excellent.  Have to still get used to the San Francisco tax (6%) that's added on to the bill.  Not a big menu but would definitely go back."", ""We recently dined at Wayfare Tavern, and while the food and atmosphere were fantastic, our server seemed to be having an off day and wasn't very attentive. However, the quality of the food made up for it—everything we tried was delicious. Our daughter especially loved their popovers, which were a big hit! Overall, it's a great spot for a meal, and we’ll definitely return for the food and ambiance."", 'I attended my company party on the 4th floor of the restaurant. The place was very cozy.  There are enough dining tables.  The bar is spacious.  The serving staff is without fail.  Most of the dishes we tasted were family sized, but the beef tartare stood out.  Overall, you must come and eat outside again.']"
Plow,4.5,2483.0,"[""Definitely worth the wait! We walked around and enjoyed the rest of the neighborhood before our table was ready. The outside parklet seating was perfect for bringing our dog. The service was great, folks were friendly and happy. Best of all was that the food lives up to expectations! The Biscuit with honey butter is very satisfying. And the Plow let's us try a bit of a lot of things- the homemade pork sausage was some of the best breakfast sausage we've ever had. The potatoes were so skillfully made, crispy for some bits, but not burnt and with the right amount of herbs and seasonings. The lemon ricotta pancakes were also deceptively airy and the right balance of lemon flavor making it delicious even without syrup! Overall, definitely one of the best brunches in the city (if not THE best!) and worth the wait!"", 'i’ve been waiting ages to try this place. the long wait times and location have been the biggest barrier to entry to trying Plow but i’m glad i finally got the chance to check it out. we ordered the mochi cake, soft scramble, and breakfast sandwich.\n\nif you like subtle and not too sweet flavors then the mochi cake is for you. the soft scramble and breakfast sandwich were very potato heavy which imo leaves me feeling unimpressed if the potatoes are the main event of a breakfast. the scramble was just ok imo. my gf seemed to love her gooey sandwich\n\ni truly loved the hot sauce\n\nwould i go again? i wouldn’t fight to go here but it’s definitely a must try again place', 'Best BISCUIT ever! Love the ricotta pancakes, house made sausage patties, and crispy double fried potatoes. Dog friendly. It’s about the quality!  Delish.', 'My girlfriend and I came into town from Cincinnati, ohio and upon searching “the best brunch places in San Francisco”, Plow came up as one of the results. When i arrived, i noticed that the theme and vibe was very cozy. Service was exceptional even though they had a full house. I ordered their own “the plow” dish. I would give a 5 star but the food did not live up to the billing and the presentation was misaligned with the sub par taste of the food. The coffee was great and i loved how the food was cooked in an open kitchen concept.', ""Huh... People line up for this place? I'm glad we went on a weekday when there was no wait. I ordered a breakfast sandwich with potatoes and a side of pork sausage, and I tried a pancake from my companion's plate. Breakfast sandwich was forgettable; I could've made that at home. Potatoes were burnt. Sausage was mediocre at best, and certainly didn't live up to its price tag. The pancakes were unpleasantly dense and too heavy on the lemon. Even the coffee was so-so. Service was fine. Overall, I'm not sure why we paid so much for this, but you won't catch me making that same mistake again.""]"
Lapisara Eatery,4.7,1626.0,"['Burrata Salad with Peach - A MUST TRY 😻\n\nThis place was such a good find! Instead of going for the usual eggs, I tried the Burrata peach salad, and it was amazing – super tasty without making me feel too full or sleepy.\n\nI also had the salmon truffle bites, and together with the salad, it was the perfect mix.\n\nGot to try a couple of dishes but still felt light and satisfied. Coffee was on point too. Relaxed vibes, friendly staff, and quick service.\n\nI’ll definitely be back!', 'Two of us had brunch for the second time. While it was a weekend we were seated immediately on this visit. Prior visit we had a significant wait. Service was very slow. The menus options are excellent. The lunch end is worthy the breakfast beginning is inspired but the blend of the two was what drew me. I give them a lot of credit for presentation. I feel strongly that the quality of the food is of the utmost importance but the presentation here truly elevates great food to make it a special occasion. If you would like to explore the classic juxtaposition of crunch and soft the chicken and waffle has no equal. The breakfast burritos if you can call it that, puts spice and flavor that says hello and good morning. The bathrooms are clean. The atmosphere is super hip and vibrant, so while breakfast is not a quiet romantic nook, but rather a “let’s rock the day” sort of spot. They have a very attractive inside dinning area and a sidewalk seating as well.', 'Very cozy spot. Perfect for evening out with friends or dates.\n\nGot the Sampler - it was amazing. Every single piece was so delicious that I wanted more!\n\nFor my main dish, I got the Mussaman Curry. I’m glad I made the choice to get it because it was very tasty. Meat just melts in your mouth and ever so tender.\n\nI got the Sweet Sixteen to drink. Also tasty. Sweet and sour. Perfect!\n\nStaff was very friendly and tended to all our needs. Really appreciate the 10/10 customer service.', 'Loved this experience!  The burrito was a little spicy for me, but the chicken waffles and fruit looked amazing!  Mocha latte was perfect, and the environment was relaxing.  Would definitely return!', 'My new favorite brunch place, especially for a girls reunion. The iced ube latte is the cutest thing ever, coming with the purple frozen bear (be aware it doesn’t have coffee!). We all got the smoked salmon benedicts and they were made to perfection.\nSometimes this place can have a line but we only waited 10 minutes on saturday.']"
Trestle Restaurant,4.6,1088.0,"['Incredible spot! Small and cozy, great atmosphere. Staff is absolutely stellar and friendly. And the food… 🤤\nThe menu changes constantly so you never reaally know what you get before going. For $45 you get three courses that are mouthwatering!\n\nNice little add-on/surprise at the end ;)\n\nIt’s been a while since I’ve had such good food. Definitely recommend and definitely will come back!', ""Simply wow!  Amazing service and food, extremely affordable.  Usually $45 for 3 courses, option to add a 4th.  Everything was so good, I went for extra courses.  One of the best risotto dishes I've ever had; maybe the best pasta I've ever had.  Can't wait to go back!"", 'Definitely call in advance to make a reso. The staff are so nice is and attentive. My cup of water was full the whole night. The food was delicious. I do recommend going with more friends cos everyone can order something different. The pasta add on is not enough to share with four people, so I recommend ordering multiple.', ""I had a wonderful dining experience at trestle!\nThey managed to serve excellent dishes with fresh ingredients for a reasonable price !\nEverything was well prepared and delicious.  I would absolutely recommend this fantastic restaurant.  Can't wait to go back !!"", 'Trestle was one of the best dining experiences I’ve had in a long time. The prix fixe menu was well composed. It’s an affordable meal in a City that often caters to high end spenders. The service was topnotch, personal with the right amount of attentiveness without being obtrusive.\nI enjoyed a corn soup with beautifully arranged ingredients with the broth poured over table side. I opted for a supplemental shrimp pasta with tiny slices of a red pepper. It wasn’t spicy/hot. A dash of salt on this dish would have made it perfect. For my main, I chose the center cut pork which was such a tender slice of pork! The horseradish sauce and mustard seeds made the meat upbeat and flavorful. The accompanying shaved asparagus and frisée like vegetable was delicious. For dessert, I liked the olive oil cake with fruit strawberry compote and drizzle of extra virgin olive oil.\nThe interior is modern and light even though it’s a small restaurant with most of the light by the door.\nOverall, Trestle was a great choice for celebrating my birthday. A perfect meal on my special day!']"
Scoma's Restaurant,4.6,6003.0,"[""Visited Scoma’s with my dad during Fleet Week to relax at the bar before the show began. We had an unobstructed view from the docks as the ships arrived—truly an unforgettable experience. The steamed clams were delicious and perfectly cooked, and the mixed fried seafood came with crispy French fries and a nicely dressed salad, making for an ideal combo. Our bartenders were attentive and provided exceptional customer service. I've visited this location multiple times over the years, but this is my first review. Scoma’s is definitely a hidden gem in the vibrant SF Wharf!"", ""We had an amazing experience at Scoma's. Our waiter was very attentive. Every bite was delicious -- the produce was fresh and flavorful and the seafood was unbelievably good. The view from where we were seated was pleasant. It was our first night in SF and a great start to our trip!"", ""I visited here based on our tour guide's recommendation for the best fresh seafood in fisherman's wharf area. He was spot on. Delicious, fresh, professionally staffed restaurant. Apparently the fish is caught daily by the restaurant  and has been around since 1965 as some of the gold ol' rays decor shows. I had the mixed seafood catch which included shrimp, salmon, cod and halibut. Mixed vegetables, rice and bread all were very good. Don't forget to ask for the smoke cayenne pepper sauce! My pictures don't do that plate justice for this mid priced well run restaurant."", 'Wow, such a hidden gem. Found this place walking around SF and just thought we would give it a try. Usually places at fishermans wharf are tourist traps but this one is worth it. We got the heirloom tomato salad, lemon shrimp pasta, steamed mussels and clam chowder. Everything was so fresh and tasty. The broth for steamed mussels was amazing. Highly recommend all these dishes.', ""Very busy, and with no reservation we waited at bar until called. Easy to see why it's busy, fresh food coming past looked lovely. I ordered blackened cod, partner had mixed fish dish. Both dishes very tasty. Nice atmosphere. Our waiter was very attentive. Thanks""]"
Sons & Daughters,4.6,323.0,"['I had an absolutely good time dining at Sons & Daughters. The food is very delicious. Seafood is handled expertly. Besides the buckwheat course which was a bit salty for my taste, everything else tastes amazing.  The highlights of the meal are the lobster and the lamb. The pairing of lamb and berries is so ingenious as the berries balance out the richness of the lamb. Nordic herbs and fermentation techniques make such a huge difference and elevate everything. Presentation is gorgeous. Wine list is superb. Service is top notch as well. Everyone was so friendly and helpful. Well deserved 2 Michelin stars in my opinion.', 'Dinner at Sons & Daughters will go down as one of my husband and I’s favorite dining experiences of the year. We were thrilled by the warm welcome of their staff and Chef Harrison’s tasting menu. The courses were carefully built, combining both delicate and bold flavors of California and Nordic cuisine. A must visit for those interested in the culinary scene of the Bay Area. Thank you!', 'Innovative techniques and design of a multi course, Nordic-inspired, seafood-centric menu.  The chef uses a full gamut of techniques and sustainable ingredients, leading to a delightful meal experience.  Only knock is that the space is extremely crowded (we had a spacious table, most guests did not).  Avoid the parking lot next door.', 'New Nordic Embassy in town! I love that Harrison Cheney brought Nordic cuisine into San Francisco - having cooked at amazing places before he is taking Sons&Daughters to excellence. I really enjoy the flavors - they bring some of the Northern Europe seasons I miss, as well as beautiful delicate plating.\n\nI keep coming here and the dinner evolves all the time - there is always something new.', 'An absolutely beautiful dining experience. The restaurant is lovely with a simple yet elegant setup. The fireplace sets a relaxed and romantic mood. The open kitchen gives a glimpse into the preparation of the dishes. The chefs work diligently and purposefully to prepare dishes that look as great as they taste.\n\nThe service is top tier as each and every detail is thought-out and executed wonderfully. It was great to have the chefs deliver and talk about the preparation of the courses. You can tell that there is passion in every detail of the meal. From the plates to the flatware everything was purposefully done and it shows.\n\nThe food was wonderful. The combination of flavors and the sustainable approach were highlighted throughout the meal. We had a great time and highly recommend trying it.']"
Cotogna,4.6,1821.0,"['Heard all the rave reviews about this place and had to give it a try. If you have experienced the greats in the city (seven hills, flour and water, etc) this is definitely on the top list of best Italian fine dining experiences. They were so thoughtful for our anniversary they had printed our names on our place mats and brought out a dessert to share, it made my night. The ravioli is worth trying, it was smaller than expected but very delicate and delicious. You must get the steak, it’s shareable and seared to perfection. I’d love to come back with a bigger group to taste more of the menu', 'Just Incredible. These were possibly the best pasta dishes we’ve ever had, anywhere. It takes a lot to say that since we’ve explored some of the best Italian restaurants in North America and Italy. Just unbelievably complex, balanced and refined flavours.\n\nThe pappardelle and spaghetti with anchovies were particular standouts. 10/10\n\nDo not miss this.', 'We loved it!!! The restaurant is charming, the food is delicious and the staff is super friendly. We had a wonderful dinner here. We enjoyed premium quality Italian food. The tuna was outstanding, the pizza was perfect, the starter board with ham and Gorgonzola was delicious. And I had the best Cannoli ever!!!!', 'We had the NICEST server ever. I can give this place 5 stars just for the level of service we got. It didn’t hurt that the food was delicious as well. We ordered the in-season Corn Triangoli pasta and the Pesto Genovese pizza. Both items were lip smacking and the drinks/tea to go with them were great as well. Highly recommended if you are in the mood for Italian fine dining.', 'Came here to celebrate our wedding anniversary and we had such a wonderful time here!  Food was delicious!  Staff was friendly, and restaurant is beautiful!  We especially liked the attention to detail throughout our dinner!!  Thank you for making our 18th a special one!!']"
Delancey Street Restaurant,4.5,1461.0,"['First time coming here. The food and service was great! Prices were great and had the best waitress! Portion size was amazing for the price. Would definitely come back when I’m in the area!', 'I visited this restaurant on a Saturday for brunch with friends. Despite the place not being crowded, we had to wait for a host to attend to us. When the host finally greeted us, he asked another staff member to help us, but that person was busy with cutlery and refused. The host responded with a sarcastic ""thank you,"" which set a negative tone for the rest of our visit.\nWe decided to stay and requested to be seated outside. After receiving our menus, we waited about 20 minutes for someone to take our orders, with no water served during this time. When our food finally arrived, the water we had requested came much later.\nThe food itself was decent, and we had no complaints about the quality. However, the payment process was another ordeal, further dampening our experience.\nOverall, I wouldn\'t go back. The service was slow and unprofessional, overshadowing the quality of the food.', 'Every time I came to Pier 39, I passed by this place and had never been, but last week a friend invited my daughter and my daughter to lunch for her 18th birthday, and what do you think? We come to Delancy.!! I loved everything, the service, the food, the atmosphere, everything inside is very elegant, and above all their prices. My friend told me that the restaurant belongs to a foundation that greatly helps the community. It is located next to the Bay Bridge', 'My boyfriend and I came across this restaurant and saw it had plenty of good reviews. The food was ok, wasn’t amazing. Atmosphere was nice! Our server was not the best. He took my order, and when I asked later if I could pick between white or red sauce he said yes. I picked the red sauce he looked annoyed and said “ugh” even though he never asked me and assumed I wanted the white sauce. As a server myself I was disappointed in the service.', 'Managed by dalancey non-profit.. felt like a restaurant with purpose.\n\nFood and service were decently good. Portion size was American large! Cannot beat the price or the location. The atmosphere was quiet early in the evening.']"
Birdsong,4.7,405.0,"['Celebrated my birthday here back in March and had a great time!!! The service was excellent and if you’re dining alone they’ll seat you at the bar where you can see the staff in the kitchen which I really enjoyed. Standouts for me were the lacquered quail and sea urchin cream puff.\n\nStaff also went above and beyond for me—the strap of one of my heels very unfortunately broke on my way home from the bathroom at the end of the meal, so I was served tape as the final course 🫶🏻🫶🏻 Thank you, Birdsong!', 'Was at Birdsong for a private event. We went through a seven course meal, paired with wines and drinks. The great thing was that although I was not having alcohol that day, they found good non-alcoholic options to pair with drinks. I’ve often found that food at very upscale places is less tasteful and more pretentious.\nThis was not the case at Birdsong. The food was really delicious, and as you can see the plating and the service were excellent. We got to tour the kitchen in the end for desserts, which was definitely the highlight of the day.\nHighly recommended', 'I had an amazing dinner experience at Birdsong. This place is such a celebration of American cuisines. Every single dish is delicious and thoughtful. Meat is dry aged and cooked in wood fire oven. Every cut of meat is smoky and succulent. The best dishes of the night for me were shrimp with bread, the squab pithivier, and the fabulous corn bread. Wine list is impressive as well. Vibe is rustic and warm. You can see all the kitchen actions from your seat as it is open. Service is top notch as well.', 'This was such a wonderful experience! We did the 10 course Journey menu with the journey wine pairing to go with it.\nI have never been to one of these types of restaurants before and was a bit apprehensive that I may not like some of the fancy ingredients, but boy, was I wrong. Every dish was crafted meticulously, and the flavors went so well together, and yet they were so distinct you could feel every one of them.\nThe service was beyond good, every member from the front of house to the kitchen pitched in and had choreographed movements from bringing/explaining the food to changing your napkin. It was our anniversary and the even made a little card and picture and brought an extra dessert souffle.\nWe will definitely be going again and if you are looking for place like thus, I highly recommend Birdsong for sure!!', ""This was my first time in a dining experience like this  and it was beyond amazing! Celebrated my birthday here and was blown away. From start to finish everything was well thought out  Carefully put together menu. The plate were absolutely beautiful. We enjoyed and we're impressed by all the wait staff and how in unison they were. It was fun being able to see into the kitchen and watch everyone working together  to prepare our dishes. Intimate experience very impressed with the while experience. Cannot recommend this fining experience enough. Seriously worth the price.""]"
The Cavalier,4.4,983.0,"['We stayed at the Pickwick Hotel and wanted to find a sophisticated place to take my husband to celebrate him. We came early so to go to a show and we ordered dinner and dessert. I enjoyed my scallops but it was more salty than expected. For the price it was a tad on the expensive side but it was a special occasion and the waitstaff were attentive at taking our plates. No bread, no small talk, the highlight is the food. The art work was hunting English men on horse and plaid.', 'I only have one negative comment regarding my dinner here. But I’ll get to that in a minute. The moment we were walked in we were received even though all servers were busy. The recognition gifted us patience and shortly after we were shown to a very comfortable table. Much more generous and homey than expected. The atmosphere was top notch. From the interesting decor, comfy seating, romantic lighting, and friendly/kind servers.The drinks we ordered were nice. I highly recommend the servers recommendation, the drink with jalapeños. Our first course, the garden salad/mixed salad with avocado would have been phenomenal if it had a little less salt. Otherwise even the dressing tasted homemade and was just lovely. The main, we both had fish, was nothing to complain about. If your just visiting or looking for a new place to take a spouse or loved one I definitely recommend this spot!! Thank you for having us!', ""We visited with a large group and were seated in a private dining room. The room's decor was impressive, resembling a cave, though it was a bit too dark for my taste. A bar setup in the room ensured attentive service. The meal was a set menu, and I opted for the salmon as my main course. While it was perfectly cooked, it lacked flavor. The crispy Brussels sprout chips were excellent, especially when paired with alcoholic drinks. The deviled egg, topped with a small piece of jalapeño and bacon, was unremarkable and not spicy. The wine selection was excellent. If you visit the bar, I recommend the chicken nuggets, which pair well with scotch. The main entrance bar was beautifully decorated and spacious. It’s worth a visit, but the food didn't particularly impress me tonight."", 'Old world colonial vibes with drinks to match (The Barrister is excellent).\n\nSo much character and the staff is full of characters as well 😉', 'All of our food was too salty. The fries were less salty than the salad. . . Who expects their Caesar salad to be salty? The restaurant is gorgeous (despite the taxidermy) it wasn’t too crowded or loud, the service was amazing, the food was surprisingly bad. Beautifully presented but every dish tasted like it was covered in salt, no one at the table finished their plate.']"
Mourad,4.6,1612.0,"['Beautiful venue. It can be a bit noisy when even half full. The service is attentive yet we still need to ask a few times for things. We were a large group, so that’s completely understandable.\n\nThe food is delicious. Some dishes are perfect for sharing while others are individual works of art. I kinda wish all the dishes were for family style - could add to the upscale comfort style.', 'Mourad\n\nFood: 3/5\nService: 3/5\nAmbiance: 4/5\nOverall: Between the portion and taste, I think I could get something a little less expensive for comparable.\n\nThe extended review…\n\nFood: 3/5 - I shared a variety of starters and mains.  While I get that this is a higher end place and I expected the portions to be smaller, I felt like the taste wasn’t necessarily elevated to offset the price.  Dishes were standard fare.\n\nService: 3/5 - Service was standard fare\n\nAmbiance: 4/5 - Definitely loved the ambiance of the place.  Very modern interior.', ""Ms. San Francisco Real Estate Janice Lee dines at Mourad, a fine dining Moroccan restaurant in Downtown San Francisco. The ambiance is nice and the food has unique flavors and excellent portions. The octopus was very fresh with a good mix of textures and flavors. The duck basteeya had a crispy exterior and the filling was so hearty. The 72 hour aged short rib had good portions and melted in my mouth. I always love the milk bread and three types of butter (lemon, pomogranite and light spiced butter). The uni over the brioche was cute and feeds two. I also ordered a spicy ginger ale. This is a great place to eat on a date or with a large group. It's like creating your own several course meal. I would return again for\xa0a\xa0group\xa0dinner."", 'Had a group dinner.. enjoyed some of the food..\n\nCandied pecans, grilled chicken..\n\nThe salad was okay and the cod was a little overcooked for me.\n\nReminded me of my first team birthday lunch in 2017 ..', ""I work in the same building as this restaurant, so it was easy to score a reservation with my colleagues for a weeknight dinner. The place had been on my list since the time they had a Michelin star.\n\nSince we had vegetarian people at the table, we started with an Eggplant (zaalouk), an Eggshuka, their Milk Bread, and the Salmon.\n\nThe zaalouk was this nice concoction of eggplant, tomatoes, spices, and tahini. It comes with some decadent flatbread that's like brioche, but butter. Cannot recommend enough.\n\nThe Eggshuka is a refined take on the traditional shakshuka. It was made with extremely whipped egg whites as the crust, hen yolks in the middle, and the usual tomatoes/spices/peppers underneath. I was impressed with how in sync with flavors were of these perceptible layers.\n\nThe salmon was plated well but I did not think of it as highly, and really recall what it made me think of :/\n\nThe Milk Bread might be the best form of carbs i've had this year, seriously. It is pillowy, sweet, and pairs incredibly well with the accompanying butters (peppered honey, lemon, pomegranate).\n\nNext we got the Lamb, Heirloom Beans, and the Couscous. The lamb was cooked medium well, and had a satisfying bite. The beans were huge, and cooked to a smooth consistency. The couscous was topped with gooseberry and almonds- unusual but a great combo that went down easy.\n\nOur server gave us great recommendations, the staff was attentive. The food took a while to prepare, but that was my only gripe. The ambiance is great, and the interior is gorgeous.\n\n8/10 would go back again!""]"
ROOFTOP 25,4.3,1072.0,"['last time I visited was a while back before the roof top opened. Visited again at the rooftop. Casual dining experience, awesome on a sunny day.  I went with a group coworkers, we ordered food to share. Everything came pretty fast.  Great for sharing.  Vegetarian  options avaliable.', 'Looking for a well crafted cocktail with a fantastic vibe and great customer service, this is it!! Luis is a phenomenal mixologist!! He can make you a drink with your favorite liquor or even bubbles!! He is passionate about his craft and his cocktails\nohhh boy!!! I can wait to be back to see what he does with the cocktail menu!!', ""WOW!  Rooftop 25...where have you been all my life!\nI came into town to see a little Singapore Sling that has a thing for horses and just loves to ride bare back, but it didn't line up right, so I called my pal Dénzio Ferrari to hook up for dinner.  He was cool for Rooftop 25, and said come over and park in the garage, he's got a bigass house on the marina green, and he said we'll take a Uber to Rooftop.\nIt's my first time at Rooftop 25 and let me tell you what...Everything about it was Spectacular!  The atmosphere, the service, the patrons and the food were Amazing!  Maybe the most underrated joint in the city. ☆☆☆☆☆"", 'Even though we were the only party in the entire restaurant the service was really bad. The person who took our order could barely communicate. Our order came out wrong and incomplete. We had to wait additionally 30min for the two pizzas they forgot. On top of everything, the food wasn’t that good.', 'Luis was amazing!!! Such a fantastic mixologist… he handcrafted special drinks that were so good. I will def come back when I’m in town.']"
