name,rating,user_ratings_total,reviews
Celebration,4.6,2739,"['Celebration has hosted many a family dinner for four generations in our family over the years, most recently for a weeknight dinner with me and my parents. Our server Jackson was attentive, knowledgeable, and just a generally pleasant person.  The iced tea was very fresh and my glass was never less than half full, with more ice added on every refill.  All of the breads are delicious, my mom prefers the jalapeno cornbread, my favorite are the blueberry muffins, and my dad prefers the more traditional white bread biscuit/rolls.  It’s nice that we can each get more of what we want!  My dad and I ordered from the daily specials menu, the pork chop with cherry mostarda and southwest chicken.  My husband ordered the pot roast and my mom the chicken fried steak.  We ordered spinach, fried okra, and mashed potatoes for our sides.  The sides are served family style, but you can have seconds on these, and even change sides if you like.  We were too full, as this was plenty of food for the four of us on the first course!  The atmosphere is charming with remnants of nostalgia in the pictures and wall hangings, and the little enclaves, or smaller dining rooms, really make it feel like you’re eating dinner at home, just out with other people. We’ll be back for sure, thank you for your consistent service and delicious locally sourced menu!', 'One of the best places in Dallas I have been to thus far! Rebecca was our server and she was so friendly and made sure to take such good care of us. The place felt so homey and all the food was extremely fresh and well prepared, not to mention locally sourced. We were celebrating my dad’s birthday and had an excellent banana pudding for dessert. Great place overall and will definitely be back!', 'Such a great place to eat and enjoy friends. Jackson was amazing! I ate here with a friend and we loved our meal, we left very very full!\nWe had the Cajun catfish and rainbow trout! Well seasoned without being overly salty. The sides were also a favorite. We enjoyed the fried okra, mashed potatoes and spinach. I think the okra and spinach were my favorites. I also had the Smoky paloma and it was to die for!', ""This is a really great place. You don't have to dress up, but you, can if you like for many people come there. They are very casual, and then there are a few that are dressy. Dressey, this place is very relaxed. Your servers make you feel like you're their only patrons. The food is farm to table, meaning that the food is local and in the back of the menu. I did not take a picture of it, but in the back of the menu. It tells you where the food comes from. What farm the beef is from support. The fish come from the vegetables. Everything I love this place"", ""Please follow us on Facebook and Instagram at SNDTRAVELS and EATWELLTRAVELOFTEN\n6.8.24 lunch\nThird time to the restaurant and each time we keep wondering why we don't come more often. Some of the freshest and most flavorful food available anywhere.\nI had the trout with side salad and a double portion of the available roasted vegetables. Trout and the vegetables were cooked perfectly, with the vegetables still having a nice crispness.\nDiane had the rosemary chicken, juicy and tender,  with seasoned mash potatoes, fresh fruit and sautéed vegetables.\nLaura had the chicken and dumplings proclaiming them as some of the best she'd ever had.\nThe basket of rolls, muffins and cornbread were a real added treat. Service was spot on and friendly.\nOverall, highly recommended three thumbs-up 👌 👍 😉""]"
The Woolworth,4.7,2713,"['Delicious food and great ambiance for a medium upscale restaurant.   That is not an insult but meant to say that the food was way above par with attention to detail.  Get Nana Toast, Seafood Salad, Lobster Mac and Cheese.  Pick anything that you have not seen anywhere else and you will not be disappointed.\nOur sweet server Teresa helped make menu selections also and the best steaks.  In Fort Worth but I am making a drive back to eat there again.', 'The atmosphere was very cool and hip. The service by Omar was great. He was very polite and knowledgeable. We got thr orange ginger calamari, duck tater tots, and crab nachos were all interesting and tasty takes on classic dishes.', 'Chris was our server! He provided impeccable service and gave great recommendations. We had the salmon which was cooked perfectly. The mash potato purée was stellar and so smooth. The salad had the right balance of sweetness and acidity. We also had a great selection of cocktails: Kentucky blue, unforgettable, and the Mule Kick. All were perfectly balanced. A very delicious meal, highly recommend, and will be back! Chris works on M-Thurs ask for him!', 'Absolutely worth the visit!! If you are looking for a dinner spot that is reasonably priced and the good food, PLEASE come to the Woolworth. Our server Colin was EXCEPTIONAL. He gave us a breakdown of everything on the menu which in turn led us to change our mind about our meal and WOW. I am so glad he did. ALL of the seafood options were outstanding. We got the scallops, salmon and the lobster grilled cheese. All very rich with flavor and perfectly portioned. The cocktails were also very good and the display was beautiful.', 'Wish I could give 10 stars for food and service!! Chris was amazing!! He recommended things we probably wouldn’t have gotten otherwise and ended up loving. We shared plates as a group and he made sure to make great suggestions on what would be good to split and what his favorites were! Highly recommend coming here and asking for Chris. He made our evening amazing and the food was to die for.']"
The Porch,4.4,1618,"['The food was fabulous! I had the Dutch baby and it was delicious.  We had a party of 6 and were seated right away on a Sunday at 11;40. We did have a reservation.  Also had a game day bloody mary and it was perfect.  Love this place! Staff were attentive and nice.', 'I recently had a fantastic dining experience at The Porch. From the moment I walked in, I was warmly welcomed by host Alex, who set a friendly and inviting tone for the evening. The standout of the night was Erin, who not only served our table with impeccable timing but also showcased her skills as the bartender, crafting delicious cocktails that perfectly complemented our meal. The atmosphere was cozy, the food was top-notch, and the service was exceptional. If you’re looking for a place with great vibes and even better people, The Porch is definitely worth a visit!', 'Love it the setting was so delightful and Caleb was such a wonderful and refreshing face to serve me and my friends while there. They were considerate allowed us to be indulge in lengthy girl talk for a very extended amount of time without raising a concern! We talked so lunch we got to see them switch from brunch to dinner 🤦🏽\u200d♀️ I’m embarrassed they should have and could have kicked us out. But they were so kind and even when our waiter became engaged in other job duties his team stepped in to assure we had what we needed to enjoy our time!! Then the Cherry 🍒 on top was the food was great and well proportioned! The outdoor patio right in the side of the building made this visit even more a reason to mark this spot a favorite! It was a nice set up and an easy area that made way for more conversation and great pictures! We shall return for more and more and more of this place! 10 stars for sure!!', ""Where do I begin. I have been trying to get to this place for months. Something always comes up and needs  to be rescheduled. My girlfriends and I were able to finally get here for brunch today. The food is very good. A good variety of things to choose from. Our waiter, O'Darrien Lord, I hope I spelled and is saying his name right. He was such a great waiter and very accommodating. The ladies at the door were equally so pleasant, with a smiling face greeting the guest. The establishment was decorated beautifully and with very clean restrooms. I look at all of that when I am visiting restaurants for the 1st time. I am big on great personalities, customer service, cleaniness, and great food. I will pay my hard earn money for it. Will definitely circle back to The Porch!! Keep up the great work!!!"", 'PLEASE AVOID THIS PLACE! I am so sad to have to do this, because I have been here before and better. But I have to warn you all against even trying it. We had friends visiting, made a reservation and were promptly sat. After 25 minutes had to walk back to the hostess stand to  check if our table had an assigned waiter. 10 minutes late Dustin showed up, took our appetizer and drink order. Dustin then ""forgot"" to enter the order. Then he proceeded to wait another 20 minutes to even ask for our lunch order. Peach Bellinis are blah... when we asked about the  he said he would rush it... pretzel was cold inside...blah! Now after an hour we are starving and at least the food showed up, but the kitchen could not even prepare a club sandwiches without burning the bread... so bad that I had to do surgery to salvage what I could...I was not about to put this back on Dustin\'s hand that had show no interest or care.  So in summary, if you want sub par service, spend excess money for burned food this is the place for you!']"
Original Market Diner,4.5,3032,"[""I went here my last day in Dallas for breakfast and I am glad I did. I got the sausage and egg sandwich with cheese. It was very good, but the blueberry waffles were delicious. The atmosphere has the old fashioned diner feel and the staff were friendly. If I lived in Dallas, I'd come here all the time!"", ""Comfort breakfast food that tasted great and really hit the spot, but to be honest, it's priced too high. It was not so much better than a Waffle House (for example) to warrant costing twice as much. Other than that, it was a classic diner atmosphere and service experience."", ""Home-cooked meal at its best. The food and pies were so good. Everything is made from scratch, and you can taste it. You've got to try the chicken fried steak and the banana creme pie! I had a lemon meringue pie packed to travel home with me."", ""Awesome hidden gem of a diner that's been around since 1954! Such a charming spot with delicious food."", ""I went for lunch, specials run about $16.99. Today I tried the French Dip - it was good but not my very favorite. The Au Jus sauce could've been a little more flavorful. Our waitress was prompt, food came out quickly and she refilled drinks several times. Love this lil diner - it's a great lunch spit.\n\nSN - lunch specials do not include a drink in the price.""]"
Meddlesome Moth,4.5,2955,"['Adorable brunch spot in the Design District. The lot had valet but other parking was a bit more challenging - there was a decent amount of street construction and the nearby street parking was filled, so we parked in the lot by The Mexican. Our waitress was stellar and welcoming. Brunch mimosas hit the spot, and all of our plates were delicious.', ""Wow, what a great brunch! We had mimosa and sangria. For meals we had the Chicken and Waffle and the Mother and Child Reunion. The waffle looked great and wife said as much but mine was fantastic. The jalapeno gravy was subtle and flavorful. Grits were perfect as was the chicken. Wait staff was very attentive and pleasant. Will definitely keep Meddlesome Moth in mind when we come back to Dallas. There's too many great sounding entrees that we must try!"", ""Everything from service to the food and drinks were top notch! We had the yummiest Brussel sprouts,  tuna nachos, BLT and fries...so good! We were a group of 6 on a time crunch and the waiter promised he could get us fed under our time needed. The kitchen staff not only fed us amazing food, but got it all too us so quickly! I was visiting Dallas and this will be my top stop next visit! Don't deny yourself the excellence!!!"", ""We had a larger group in. From start to finish the experience was wonderful. Thank you Tony for being so accommodating and taking the time out to explain everything. We arrived a little earlier than expected and the table was ready for us. We had Layla as our lady of the brunch and she was wonderful. She checked in on us as often as we needed, drinks were recieved promptly and she remembered what went where. The food was great and cooked wonderfully. I'm not a big drinker but the drink menu along with the quality of it went beyond that I wanted another. This was super cute spot indoors and outdoors. The parking kind of suited but that's oak lawn/uptown area Dallas for you.  Thank you for a great overall experience."", ""Everything's bigger in Texas. 🤠 This was my first time in Texas and the first restaurant I went to. The expectations were extremely high and MM didn't let me down!!!!!! 10 out of 10. I had the chicken & waffles (duh) with some bacon and got to try the blueberry frech toast. Wheww 😭😭😭😭😭 my stomach was feeling it. I also had the Let That Mango which was divineeeee. 10 out of 10. The atmosphere was very over the top and the service was excellent. A cute spot for breakfast/brunch/lunch. They had a dish with chicken and eggs called the Mother and Child Reunion. I thought that was funny.""]"
rise soufflé - Dallas,4.7,1635,"['We ate here for lunch after shopping the sample sale across the parking lot on the recommendation of a friend. The Marshmallow Soup is delicious - a tomato carrot bisque with mini goat cheese soufflés. I had the seasonal Frito Chili Soufflé and it was absolutely incredible. One of my friends ordered the Grand Marnier dessert soufflé and gave me a taste and it was so light and decadent. This is not a cheap meal by any means, but the food, service, and atmosphere are 100% worth the price.', 'I was recommended this restaurant by a client of mine. I was eager to try it out. Overall I thought the atmosphere was sensational. My food was incredible. I started off with the Marshmallow soup(it doesn’t have any real marshmallows in it😂) and fresh bread. My waitress, Angelica gave great recommendations. The soup was great-the “marshmallows” are actually mini goat cheese soufflés-brilliant, bathed in a carrot/tomato soup! Next up I had a great salad that she recommended-I swapped the bleu cheese that was originally on the salad for goat-10/10 would recommend! Lastly I tried the chocolate soufflé and a cup of espresso. I couldn’t finish all of it-great to share. Great flavor and came out piping hot. I sat up at the little bar, I got to watch them make of the soufflés-it was so interesting!!\nI will be back soon!!', 'A GREAT experience. What a lovely, different, cozy place.\nPlenty of parking in this ""neighborhood"" shopping area.\nFrench Bistro style with a nice French menu specializing in some AWESOME, innovative, Soufflés.\nWas greeted with birthday wishes spelled out in Scrabble tiles on the table. A nice touch.\nNice, well balanced and priced wine list. Was ecstatic that they have Crème de Cassis for my Kir Royal ❤️\nWe stared with French Onion soup that tasted great and was nice and hot. The Artichoke appetizer was OK.\nThe steak Frites was perfectly cooked and tender. Frites were more like home fries!\nWe had 6 different Soufflés. All exquisite. Duck a l\'orange, Crab and Bananas Foster were specials for the day. Ham and Gruyere, Chocolate & Grand Mariner from the menu.\nA perfect moon lit, fall night for a wonderful birthday celebration 😁\nThis is the kind of place where you want to be a regular. We\'ll be back for sure', ""Best friends took us this soufflé restaurant. Never been to such a unique place. The minute you walk in, you are in France (at least you feel as if you are).\n\nAll the soufflés are exquisite and each flavor is very distinctive. You won't disappoint any soufflé you order. Enjoy!!!"", 'This is the best soufflé I have had! I had the crab soufflé for dinner and then the blueberry soufflé for dessert! Absolutely amazing!\n\nUpdate:\n\nMy husband and I stopped by for a quick lunch yesterday afternoon, and we were absolutely impressed! The ambiance was amazing—warm, inviting, and perfect for a relaxing meal.\n\nOur server, Valarie, was incredibly attentive and made sure we had everything we needed throughout the meal. She was truly fantastic!\n\nWe couldn’t resist having the Crab Soufflé again, and it was just as delicious as we remembered. For dessert, we indulged in the Grand Mariner, which we paired with a glass of Felice Moscato. It was the perfect combination—absolutely delicious!\n\nThe service was outstanding, and the food hit all the right spots. We’ll definitely be back soon!']"
Monarch Restaurant,4.3,1221,"[""First time eating at this restaurant. And I can honestly say I'll definitely be going back. For starters when you get to the lobby and check in they hand you a glass of complimentary champagne to take with you on the elevator ride. And speaking of the elevator ride, for it to be taking you to the 49th floor it is extremely fast. Around 45sec. When you get to the top the views are amazing. I reserved a window seat in advance. They charge you $125pp at the time of the reservation but it goes towards your final bill. And you're going to spend at least that on the dinner anyways so it's no big deal. Service was top notch, food was excellent. I really enjoyed my evening there. Thank you for a wonderful experience Monarch"", 'Celebrated my birthday dinner here in 2024. Generally speaking, it’s not bad. Even if you eat in a very noisy environment which was I didn‘t know it could be this noisy, but the scenery on the high floor is still very good..\nOrdered a lobster pasta -The whole Maine lobster spaghetti as my entree.. Maybe it’s because I‘ve eaten too many lobsters and I’m very picky about lobsters now. The lobsters here don‘t feel very fresh and was overcooked, not recommended-\nThe only dish I wanna to recommend is the Panzanella salad!\nNot easy to find a parking lot, but valet parking is a good option 🫶', 'If we could give them 10 stars we would! The food is the best food we have ever had. We go every year for our anniversary and the experience just keeps getting better and better. Our waiter Stephen is the most amazing waiter ever he is very knowledgeable about everything on the menu and has a great sense of humor. The general manager Jennifer is an absolutely wonderful and a very kind woman! I believe we met the manager I do not have a card to remember her name but she is also an absolutely gracious. We already cannot wait for another anniversary to come. We recommend anyone to eat here you will not be disappointed, if anything it will be the best food experience of your life. If this is not your speed, you should try it once in your life. You will not be disappointed!', 'Yesterday was my first time here, we had a group celebrating my cousins birthday. The atmosphere and service was top tier, everyone we encountered was super nice. The food & drinks were delicious and exceeded my expectations. Our server von was outstanding! He was super friendly, attentive, answered every question we had with a smile, very knowledgeable of the menu and made us feel very welcomed. I will definitely be coming back!', ""I’ve been meaning to try Monarch in downtown Dallas for the longest time, and I have to say it exceeded all expectations. The atmosphere was out of this world, being on the 49th floor of a very nice hotel building. Their reviews pretty much everywhere, even the bathrooms, had the most impressive views I’ve ever seen, showcasing nearly all of the downtown Dallas skyline. The ambience is definitely a 10 out of 10.\n\nThe staff also deserve a 10 out of 10 for being the kindest, nicest people I’ve ever met. My waiter went out of his way to accommodate my allergies, which I was incredibly appreciative of.\n\nAs for the food, I was really impressed. It's very hard to satisfy my taste, but there’s always a first time for everything. Despite being expensive, I highly recommend Monarch. It is definitely worth the time, wait, and money. Please, go try Monarch in downtown Dallas – you won’t be disappointed!""]"
Y.O. Ranch Steakhouse,4.6,4873,"['Me and Babes favorite spot to eat specially when I’m looking for a great Steak and service! The service is so wonderful I love everything about this place. Sad the Lava Cake is seasonal, my Wife is so in love with that cake. And I’m one that doesn’t care for sweets that much and I’m here to say it is so delicious. I would highly recommend this restaurant to anyone! Hope you all enjoy it as much as we do. Can’t wait til my next visit gonna try another new dish. This is the first restaurant I have ever tried different dishes.', ""Jorge was a wonderful one of the better servers that I enjoyed. It has been 20 years since I've been in that building and Y.O. has done a great job to it. The food was awesome. What he recommended off the menu was even better. The shrimp alligator sausage was also very good. The atmosphere was great, not too busy, but busy enough to be one of the Staples of the West End game. I really enjoyed the atmosphere, really enjoyed everything the people were attentive. The host was awesome to help me and explain how the properties merged together.She was great, also"", 'We celebrated our 36 wedding anniversary there and were welcomed with greetings of happy anniversary and a nice card. To our surprise we were served a delicious flourless chocolate cake after dinner! The food and drinks were delicious too. My steak was more medium than medium rare and there was no problem getting it right. Replaced quickly and perfectly cooked! Our server, Brandon, was very kind and efficient. Great experience!', 'We walked in on a Wednesday night to celebrate belated birthday. The wait time was only 45 minutes but it was quicker! We had the pleasure of being taken care of by Cynthia who was exceptional! She was mindful of one of us not being present and restated the specials. She was very attentive and updated us on our plates/drinks. 10/10 would recommend dining and being taken care of by Cynthia!', 'If I could rate my experience 6 stars, I would. Staff was incredible, our bart tender Joel took AMAZING care of us, making sure we had everything we needed, made our mixed drink to perfection. I ordered a 14 oz sirloin and when asking him questions about the pairings, he was extremely knowledgeable and even took it a step further to bring me a new pairing and heat it up over my steak table side which completely transformed the flavor! Overall amazing experience and I couldn’t be more pleased considering I live right next door, so will definitely be back!  Special thank you to Joel, you were the best!']"
Town Hearth,4.6,1550,"['The food and service is awesome. Jordan our server was very attentive. The steaks were cooked perfectly. The BLT mac and Brussels sprouts were our fav side.\nGreat place to come for celebrations or a special night.', 'Could this place be more perfect! The atmosphere is amazing. Service was top notch. And the food….. WOW! Creole lobster was truly the best I have ever had. Elote and mushrooms were tasty as well.', 'Great service, April was wonderful. The restaurant is beautiful, so many cool things to look at. I feel like everything was overpriced for what it was though. We had no issue and the food was good and how we ordered, but the portions were small for what they cost and nothing truly blew me away. The dynamite shrimp was my favorite thing I ate followed by the fried Brussels sprouts. Steak had a great crust. Again, nothing was not good, just expected to be blown away with how pricey it was.', 'My first time here. Fabulous in every way. I am not a big steak eater but when in Texas …. Matt and I loved the food, the service, and the ambiance. But what truly made our experience amazing was James - our server. A true pro. I highly recommend this restaurant to anyone visiting Dallas. A one of a kind memorable experience. We will be back!', ""Town Heath has a great atmosphere and a really fun environment. They drink menu has great options and carried my favorite, a pomegranate Martini.\nI didn't get a picture,  but I recommend the shrimp Cocktail which were perfectly poached and delicious.\nThe steak and sides were great, especially the truffle macaroni and cheese.\nDefinitely recommend!""]"
Ocean Prime,4.6,1891,"['My husband and I went here for our anniversary dinner in August. Not only was the food wonderful, but the service was too. All of the staff were very friendly. Our server offered to take a picture of us and asked if I wanted to video him making my drink. It was very considerate.\n\nWe ordered an assortment of foods. We enjoyed the caviar deviled eggs and the calamari for an appetizer.  I got the lobster which was cooked well (I found lobster can be hit or miss).\n\nWe’ve tried several nice restaurants in Dallas, and this one is my favorite so far.', ""I recently visited Ocean Prime for brunch with my family, and it was an exceptional experience from start to finish. Located in a vibrant area, the restaurant itself exudes elegance and charm, providing the perfect setting for a delightful meal.\n\nThe staff were incredibly welcoming and attentive, ensuring our visit was nothing short of perfect. Their genuine warmth and professionalism added a special touch to our dining experience.\n\nWe indulged in a variety of dishes, including sushi, calamari, and cinnamon balls, all of which were absolutely delicious. The highlight for me was the French toast—it was simply the best I’ve ever had! The flavors were perfectly balanced, making every bite a delight.\n\nOcean Prime has truly earned its 5 stars. The combination of superb food, excellent service, and a beautiful ambience makes it a must-visit destination for brunch. I can't wait to return!"", 'By far the worst fine dining experience we have had (and that\'s mostly all we do).\n\nI knew it was a bad sign because a\ndifferent waiter served us originally, but then introduced us to our new one and advised he was just covering. His excuse then was that he had a large table. We were fine with the switch (at the time).\n\nOur new waiter completely neglected us to the point that after 15 minutes (with finished plates) we had to get a busboy to get us desert menus because our waiter never checked back with us.\n\nWe actually had to go to the hostess to help us get our check because we gave up after waiting AN ADDITIONAL 20 minutes. He never returned to even see that we wanted desert. He then, after we asked him why he completely left us, said (again) ""another large table came in with drinks"" then said if we comeback, he would give us a free appetizer. We were so exhausted we didn\'t bother asking for a manager.\n\nThe food was good but definitely not worth coming back for with the abysmal service.', 'We celebrated our anniversary here and the staff made it a great experience! Our waiter was very helpful with the menu and offered to take lots of pictures for us.\n\nThe food was fantastic and we weren’t disappointed by anything. The truffle Mac and cheese and lobster tails are a must try.', 'I have no idea how it is that Ocean Prime hadn’t made it to my list of restaurants to visit sooner.\n\nFirst, I love that the restaurant has valet. The service was top notch and our server wasn’t just pleasant but very professional and attentive.\n\nI ordered the lamb and sautéed spinach. It was prepared well, I just wished it hadn’t been covered with sauce. I should have asked for it to be put on the side.\n\nLet’s talk about the truffle popcorn that was placed on the table along with bread. OMG! It’s like crack! The server was kind enough to pack me up some to go!!\n\nCome for the food and service, stay for the truffle popcorn!🍿\n\nI most definitely recommend this 5 star restaurant! ⭐️⭐️⭐️⭐️⭐️']"
Gemma,4.7,701,"['A wonderful dining experience. The service amazing! The menu is very thoughtful and has a lot to offer for all types pallets and food restrictions. The desert we had was so so good. My salmon wasn’t my favourite as it had beans, my friends Lasagna was really good. I wish I got that instead. I would love to go again.\n\nHighly recommend to book a reservation!', 'We had a great experience dining at Gemma. From the moment we walked in, hospitality was friendly and we felt taken care of. Everyone is offered a small scone to begin with which was delicious. We then split the shrimp spaghetti and steak frites (substituted normal fries for the duck fat tater tots) and were very pleased with everything. The steak was solid and felt fair priced but the spaghetti was the star of the show and I would for sure order it again. Overall, we had a nice experience, enjoyed the warm atmosphere, and would come back again for a nicer date night.\n\nNote- make your reservation in advance because spots here go quickly.', ""The food was incredible. Austin recommended outstanding dishes that were absolutely delicious. Gabby, our server, was exceptionally sweet. My favorite dishes were the ravioli, steak frites, and, of course, the scones! I deducted one star due to Phil's poor customer service, but despite that, the overall service we received was excellent."", 'Came here to celebrate an anniversary and they were so kind! Had a card signed by their whole team. Service was on point throughout the dinner. Got the burrata, tagliatelle, pork secreto, peach cobbler desert. The pasta was my favorite dish of the dinner. Felt like the pork was interesting but the steak/other protein frites at other tables looked better. Airy and bright atmosphere. Worth trying out!', 'Delightful restaurant. Had dinner on a Saturday night. The food was great. The dessert was spectacular.  The wait staff was awesome. Had a wonderful evening here.']"
Chet's Dallas,4.8,2093,"['The inside of this restaurant is actually pretty nice.  It feels like a pub in the UK. The food left much to be desired.  It was pricey for mediocre food.  My dish was supposed to be blackened red snapper with a crab meat, spinach and mushroom cream sauce.  There was one mushroom, no spinach and definitely no crab.  The rice was supposed to be cilantro rice, but instead was something that looked and tasted like a boxed yellow rice.  The veggies were fresh.  The fish was not blackened but covered with Louisiana style seasoning and cayenne.  I added the phot of the current menu the day we visited and the photo of what I received. I paid $44 for that.\nI ordered a French 75 that was okay.  The Guinness my husband ordered had too much foam on the top.  We were going to order the Irish bread pudding dessert that boasted coconut ice cream and a Jameson whiskey sauce, but decided not to because we didn’t want to be as disappointed as we were with the food. My husband got fish and chips.  He liked the coleslaw, but the fish looked too small to be cod and tasted sweeter than cod.  The service was good. Wouldn’t recommend.', ""This place is terrific! Whether you're entertaining clients or treating coworkers, it's an excellent choice. The food is delicious, with my personal favorites being the  Chet's Spinach Chicken Wrap  and the Chicken Rigatoni. The bartenders here are also exceptional, especially when it comes to their lavender lemonade old fashioned. Dani stands out as my  favorite waitress/ bartender. She's attentive, always checking to ensure we have everything we need and she makes I mean whiskey sour. This place is a delightful dining experience and I can't wait to go back."", ""We celebrated my son's 19th Birthday here the food was delicious and the service was perfect Julani was very attentive and even brought a complementary cheese cake for my son. I loved the food and appetizers. Come try it out and be your own critic."", 'The food was amazing.  We started off with Shrimp Cocktail, Mozzarella Sticks and Pretzel to try.  Everything was amazing with appetizers.  The dinner entrees were amazing as well.  We had the Pan Seared Shrimp, see picture, I wanted extra rice instead of vegetables, Pot Roast Tacos and Jumbo Meatballs with pasta.  THE CESAR SALAD is a GREAT addition as a side salad.  Everyone was very happy with their dinner and the service was amazing also.  The different cups to drink in were fun and it mad the experience with the chairs and everything just FUN.  This is a place you NEED to visit when in the Dallas area.\n\nThey were testing a Cheese Cake with us that was Warm.  IF THEY OFFER IT, GET IT!!!!!\n\nThe staff was over the top and made us feel like eating at home with friends.', 'Very cozy place in the heart of old Dallas historic district. Interesting design that makes you feel right at home. We (group of 6) came in for lunch. Food was tasty and not expensive. And it was served in style. Some of us also enjoyed cocktails and raved about them.\nIf you are in a mood for a good American meal - stop by here']"
Pecan Lodge,4.5,7812,"['I came to Texas and knew I had to find good barbecue and this hit every expectation I had. We had to wait in a bit of a line but it never stopped moving. Service was friendly and our food was out in minutes. The chopped brisket sandwich was something I could get over and over again. The mac and cheese and coleslaw were super flavorful. My husband got the Pitmaster sandwich and was just as happy with it!', 'Sausage is tops by far, the brisket is ok and the ribs are good. I still think Terry Black’s has the best brisket. Great out side seating. Inside and out is clean. Very nice place for BBQ. I would go back!', ""This was our first stop in our food tour, and it was so delicious, along with finding the atmosphere genuine.  I don't think I've ever had a beef so tender, juicy, and flavorful. 11 am. On a Sunday, they had a long line that went through so fast it blew me away. Plus, everyone was so excited about what they ate."", 'Look, it\'s a classic. Not going to fight it. But it has its issues. For one, be prepared to wait - a long time. It\'s probably worth it, and I do hope you come here hungry because the portions are huge. So yes, the food - the important part - is great. The rest? Yeah nah. The place is dirty. Pigeons outside are having a blast, and the bathroom well...it\'s one of those times when you think to yourself ""I\'ll just do it at home"". Ordering drinks is a pain... So yeah, food is great, just not everything else', 'Pecan Lodge is a standout gem in the Dallas BBQ scene, offering a truly authentic Texas smokehouse experience. The moment you step inside, you’re transported back to a time when barbecue was about more than just food—it was a way of life. The rich, smoky aroma hits you immediately, reminiscent of true Texas barbecue, where the flavors of mesquite and oak wood mingle perfectly with the tender meats.\n\nThe brisket at Pecan Lodge is a showstopper, cooked to perfection with a beautiful smoke ring and just the right amount of seasoning. It’s clear that every piece of meat is treated with care and a deep understanding of the barbecue craft. The ribs are equally impressive, falling off the bone with each bite, and the house-made sausage is a must-try, packed with flavor and a satisfying snap.\n\nOne of the standout features of Pecan Lodge is the dedication to tradition and quality. Everything is made from scratch, from the savory Southern Fried Chicken to the creamy mac n’ cheese and the delicious collard greens. Each side dish is crafted with as much care as the meats, adding to the overall experience. The sides are not just an afterthought but an essential part of the meal, enhancing the main courses with their bold and comforting flavors.\n\nBe prepared to wait, though, as lines can be long. But trust me, it’s worth every minute. The long wait is a testament to the popularity and quality of this establishment. Pecan Lodge has become a beloved spot for locals and visitors alike, with many people returning again and again for a taste of their superb barbecue.\n\nIn a city filled with great BBQ joints, Pecan Lodge stands out not only for its incredible food but also for its deep-rooted history and dedication to family and tradition. The owners, who left their corporate jobs to pursue a dream, have created a place that feels both familiar and extraordinary. This isn’t just about brisket or ribs; it’s about capturing the essence of Texas barbecue in every bite. Whether you’re a BBQ aficionado or just looking for a fantastic meal, Pecan Lodge should be at the top of your list. Don’t forget to save room for Aunt Polly’s banana pudding—you won’t regret it!']"
Billy Can Can,4.7,627,"['Great atmosphere, service, food presentation, and prices. Unfortunately almost everything we ordered was meh in terms of taste. Wish there was at least 1 thing out table of 4 loved.', 'Holy cow. We stopped by on a whim and got so much more than we expected. Quite possibly the best salmon we have ever had and definitely the best burger. The quail slider should not be missed. Such attentive staff!', ""Honestly I wish I could give this place more than 5 stars. It was the BEST experience, service, and food I've ever had! Wonderful atmosphere, friendly service from everyone, but especially from our server, Lindsey! All of the food was just SO flavorful and tender, and the cocktails were top notch! Can't recommend this place enough!"", 'It was the Sweet 16 Tonight so the restaurant was a little busy. However, everything went off without a hitch. We were seated quickly. The service was excellent. The food was served quickly and was delicious. You get 2 hours validated parking in the parking garage across the street. I would definitely consider coming back.', 'A saloon inspired restaurant that is filled with culture and friendliness. We were just outside about to enter when the host opened the door for us with a warm welcome. We were seated immediately and were attended to often. The menu shares comfort meals with elevated presentations. The popular cornbread and potato mash were great, but I wouldn’t say a die hard order. The ribeye steak was phenomenally cooked and everything was served quite quickly. They also validate your parking so don’t forget to submit your parking garage ticket.']"
Rye,4.6,338,"['Super cute aesthetics and intimate atmosphere. We loved the Latin - Jamaican infused dishes. Came during happy hour and ordered from the happy hour menu then was able to try out the dinner menu. We love the variety of flavors that each dish had. Super attentive waiter. Would definitely return!', 'Great experience. We were lucky to get 3 bar seats for dinner and drinks on a Saturday night. The location of this restaurant is perfect. The decor and the atmosphere very pleasant. The appetizers and meals were great. The menu is very diverse, including some unique options and combinations that just work. The service from the bartender and his assistants was also fantastic.', 'I wish there were more options on the menu but otherwise the experience was great and everything we ordered was unique and delicious. Service was also very intuitive and calming. We ordered the charred bamboo, a risotto dish called “rizzed up” which I thought was awesome and showed they don’t take themselves too seriously. Reading the name  calmed me down from the anxiety of thinking I was in an uppity place. Another dish we had was an egg noodle which was also very good.', ""RYE is a unique small bites experience. Drinks and food are good and the staff is very attentive and friendly. We tried a variety of small plates, including the bone marrow and rabbit (just don't think of thumper). Overall a good time."", 'From the minute you walk in, you feel welcome, and the place is cozy ,the whole staff is exceptional. THE MENU is exquisite, different, and Delicious  . We picked the chef tasting menu- 7 course and  it 👏did👏not👏disappoint 👏. We are not picky eaters, so we had no issues having chefs picks for us . Every time a plate was brought to us, staff explained with details and ingredients of our food. We were just wowed! With food and service yessss portions are small me and my hubby shared most plates but we were full by desserts. We thought it was all worth it 👌']"
